"URI","Title","RecordId","Coin Type URI","From Date","To Date","Artist","Authority","Coin Type","Degree","Deity","Denomination","Department","Dynasty","Engraver","Issuer","Maker","Manufacture","Material","Mint","Object Type","Place of Production","Place of Issue","Place of Cataloging Relevance","Portrait","Reference","Region","SubjectEvent","SubjectIssuer","SubjectPerson","SubjectPlace","State","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Date on Object","Ah","Axis","Diameter (in mm)","Weight (in gr.)","Thumbnail_obv","Thumbnail_rev","Date Record Modified"
"http://numismatics.org/collection/1944.100.81491","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81491","1944.100.81491","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","35.0","16.18","https://numismatics.org/collectionimages/19001949/1944/1944.100.81491.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81491.rev.width175.jpg","2022-09-01T02:05:47Z"
"http://numismatics.org/collection/1944.100.81492","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81492","1944.100.81492","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","1","35.0","16.13","https://numismatics.org/collectionimages/19001949/1944/1944.100.81492.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81492.rev.width175.jpg","2022-09-01T02:05:47Z"
"http://numismatics.org/collection/1944.100.81493","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81493","1944.100.81493","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","38.0","16.44","https://numismatics.org/collectionimages/19001949/1944/1944.100.81493.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81493.rev.width175.jpg","2022-09-01T02:05:47Z"
"http://numismatics.org/collection/1944.100.81494","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81494","1944.100.81494","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","38.0","16.48","https://numismatics.org/collectionimages/19001949/1944/1944.100.81494.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81494.rev.width175.jpg","2022-09-01T02:05:48Z"
"http://numismatics.org/collection/1944.100.81495","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81495","1944.100.81495","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","34.0","16.17","https://numismatics.org/collectionimages/19001949/1944/1944.100.81495.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81495.rev.width175.jpg","2022-09-01T02:05:48Z"
"http://numismatics.org/collection/1944.100.81496","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81496","1944.100.81496","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","36.0","16.28","https://numismatics.org/collectionimages/19001949/1944/1944.100.81496.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81496.rev.width175.jpg","2022-09-01T02:05:48Z"
"http://numismatics.org/collection/1944.100.81497","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81497","1944.100.81497","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","35.0","16.73","https://numismatics.org/collectionimages/19001949/1944/1944.100.81497.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81497.rev.width175.jpg","2022-09-01T02:05:48Z"
"http://numismatics.org/collection/1944.100.81498","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81498","1944.100.81498","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","37.0","16.79","https://numismatics.org/collectionimages/19001949/1944/1944.100.81498.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81498.rev.width175.jpg","2022-09-01T02:05:48Z"
"http://numismatics.org/collection/1944.100.81499","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81499","1944.100.81499","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","1","36.0","16.48","https://numismatics.org/collectionimages/19001949/1944/1944.100.81499.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81499.rev.width175.jpg","2022-09-01T02:05:48Z"
"http://numismatics.org/collection/1944.100.81500","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81500","1944.100.81500","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","35.0","16.54","https://numismatics.org/collectionimages/19001949/1944/1944.100.81500.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81500.rev.width175.jpg","2022-09-01T02:05:49Z"
"http://numismatics.org/collection/1944.100.81501","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81501","1944.100.81501","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","32.0","16.49","https://numismatics.org/collectionimages/19001949/1944/1944.100.81501.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81501.rev.width175.jpg","2022-09-01T02:05:49Z"
"http://numismatics.org/collection/1944.100.81502","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81502","1944.100.81502","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","33.0","16.57","https://numismatics.org/collectionimages/19001949/1944/1944.100.81502.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81502.rev.width175.jpg","2022-09-01T02:05:49Z"
"http://numismatics.org/collection/1944.100.81503","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81503","1944.100.81503","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","36.0","16.19","https://numismatics.org/collectionimages/19001949/1944/1944.100.81503.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81503.rev.width175.jpg","2022-09-01T02:05:49Z"
"http://numismatics.org/collection/1944.100.81504","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81504","1944.100.81504","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","37.0","16.36","https://numismatics.org/collectionimages/19001949/1944/1944.100.81504.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81504.rev.width175.jpg","2022-09-01T02:05:49Z"
"http://numismatics.org/collection/1944.100.81506","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1944.100.81506","1944.100.81506","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","35.0","16.44","https://numismatics.org/collectionimages/19001949/1944/1944.100.81506.obv.width175.jpg","https://numismatics.org/collectionimages/19001949/1944/1944.100.81506.rev.width175.jpg","2022-09-01T02:05:50Z"
